frame,id,x1,y1,x2,y2
118,2,0,445,15,550
118,3,523,241,566,316
118,4,610,313,648,399
118,5,1255,521,1280,609
118,6,107,261,144,348
118,7,401,124,437,184
118,10,802,319,846,388
118,11,1207,207,1246,279
118,14,131,119,155,178
118,16,0,467,15,566
118,19,675,327,733,402
118,21,860,349,915,447
118,23,1171,242,1219,320
118,24,815,319,855,381
118,25,490,372,556,467
118,27,733,342,746,354
118,28,1157,212,1193,283
118,29,391,252,435,334
118,30,849,166,891,230
119,2,0,445,15,550
119,3,513,240,562,316
119,4,601,311,649,397
119,5,1256,522,1280,609
119,6,91,261,134,348
119,7,392,124,424,183
119,10,789,317,838,388
119,11,1206,206,1239,280
119,14,119,118,142,177
119,16,0,467,15,566
119,19,664,324,721,402
119,21,860,348,911,447
119,23,1169,244,1215,320
119,24,815,319,855,381
119,25,492,372,554,466
119,27,733,342,746,354
119,28,1154,211,1190,283
119,29,381,252,427,334
119,30,856,167,882,231
120,2,0,445,15,550
120,3,509,241,555,317
120,4,595,310,645,394
120,5,1263,522,1280,617
120,6,75,260,121,348
120,7,383,125,413,183
120,10,778,321,831,389
120,11,1202,206,1232,278
120,14,106,117,124,180
120,16,0,467,15,566
120,19,655,323,712,401
120,21,849,345,908,445
120,23,1166,243,1204,318
120,25,493,372,546,466
120,27,739,333,752,344
120,28,1141,209,1185,284
120,29,373,253,416,333
120,30,843,168,871,230
121,3,515,244,540,316
121,4,592,309,639,394
121,5,1268,518,1280,630
121,6,59,260,104,349
121,7,375,125,402,182
121,10,761,315,819,387
121,11,1190,204,1226,275
121,14,89,117,111,179
121,19,649,324,704,401
121,21,840,343,902,442
121,23,1151,244,1189,319
121,24,662,321,705,397
121,25,483,372,531,467
121,27,742,329,753,341
121,28,1134,209,1180,280
121,29,366,253,403,334
121,30,839,168,863,229
122,2,358,254,391,335
122,3,500,243,530,316
122,4,589,309,630,393
122,5,1259,512,1280,611
122,6,41,260,88,349
122,7,367,125,389,182
122,10,751,312,806,389
122,11,1184,204,1220,266
122,14,72,117,97,179
122,19,644,345,686,399
122,21,831,343,898,441
122,23,1141,240,1183,318
122,24,666,319,699,389
122,25,487,371,524,468
122,27,742,326,753,338
122,28,1146,209,1175,262
122,29,358,253,391,334
122,30,825,167,856,227
123,2,352,253,381,333
123,3,492,244,523,316
123,4,577,311,624,393
123,5,1246,508,1280,609
123,6,24,260,70,350
123,7,353,123,378,182
123,10,742,312,796,390
123,11,1174,202,1213,266
123,14,54,117,86,180
123,19,650,318,691,396
123,21,825,342,893,441
123,23,1128,242,1178,317
123,24,1191,228,1213,277
123,25,485,369,520,466
123,27,742,326,753,338
123,28,1141,209,1171,257
123,29,352,253,382,333
123,30,812,166,849,226
124,2,352,253,381,333
124,3,479,242,517,316
124,4,569,311,618,394
124,5,1238,507,1280,608
124,6,11,259,53,349
124,7,340,123,366,184
124,10,732,311,788,388
124,11,1165,202,1209,280
124,14,37,117,73,179
124,19,642,318,684,397
124,21,823,344,886,442
124,23,1120,240,1172,315
124,24,1191,228,1213,277
124,25,472,368,518,465
124,27,742,326,753,338
124,28,1138,211,1164,256
124,29,342,251,372,332
124,30,802,166,842,230
125,2,328,249,364,333
125,3,470,242,511,318
125,4,564,309,611,393
125,5,1234,506,1280,602
125,6,3,259,39,349
125,7,329,122,361,185
125,10,724,310,778,389
125,11,1167,204,1213,280
125,14,24,118,62,180
125,19,470,270,511,318
125,21,827,346,880,443
125,23,1118,239,1163,315
125,24,641,318,681,396
125,25,465,367,517,465
125,28,1137,211,1161,255
125,29,329,249,364,333
125,30,794,165,839,230
126,2,328,249,364,333
126,3,465,241,512,317
126,4,566,307,608,390
126,5,1235,505,1280,599
126,6,0,259,30,349
126,7,323,123,355,184
126,10,720,309,769,391
126,11,1167,206,1214,281
126,14,13,117,51,179
126,19,636,316,680,393
126,21,836,344,879,444
126,23,1117,253,1160,315
126,24,1115,240,1162,309
126,25,460,367,523,466
126,28,1139,210,1160,252
126,29,321,248,360,333
126,30,791,166,834,231
127,2,328,249,364,333
127,3,460,241,512,318
127,4,568,305,606,385
127,5,1238,506,1280,598
127,6,0,259,22,349
127,7,317,123,350,185
127,10,718,309,759,392
127,11,1254,502,1280,604
127,14,5,117,39,178
127,19,626,313,681,395
127,21,839,341,880,442
127,23,1109,238,1163,313
127,24,1167,206,1210,284
127,25,464,367,531,467
127,28,1141,210,1162,260
127,29,315,247,359,333
127,30,792,169,828,230
128,3,457,241,507,319
128,4,571,304,603,385
128,5,1244,507,1280,598
128,6,0,258,15,351
128,7,313,124,340,185
128,10,711,310,756,392
128,11,1254,502,1280,604
128,14,0,117,30,178
128,19,620,313,681,395
128,21,831,339,883,442
128,23,1113,237,1162,315
128,24,1170,206,1204,283
128,25,458,369,531,467
128,27,766,328,779,340
128,28,1142,211,1170,278
128,29,307,247,357,333
128,30,797,169,829,231
129,2,703,310,752,395
129,3,455,242,499,319
129,4,572,304,598,385
129,5,1250,506,1280,598
129,6,0,117,18,178
129,7,309,125,332,185
129,10,650,310,680,366
129,11,1254,502,1280,604
129,14,0,117,30,178
129,19,616,323,675,390
129,21,825,338,884,440
129,23,1112,239,1157,313
129,24,1174,206,1203,283
129,25,462,370,524,467
129,27,771,330,783,341
129,28,1141,211,1169,286
129,29,300,249,348,331
129,30,796,169,826,230
130,2,693,310,747,395
130,3,457,242,495,319
130,4,562,302,596,384
130,5,1260,508,1280,622
130,6,0,117,18,178
130,7,305,125,324,185
130,10,652,309,679,361
130,11,1262,480,1280,607
130,14,0,117,30,178
130,19,616,322,672,391
130,21,820,338,885,437
130,23,1103,240,1157,310
130,24,1166,204,1201,284
130,25,463,370,514,467
130,27,774,334,786,345
130,28,1137,212,1164,291
130,29,296,250,340,332
130,30,787,167,819,228
131,2,688,310,738,395
131,3,460,241,492,318
131,4,554,300,599,382
131,5,1263,547,1280,614
131,6,0,117,18,178
131,7,641,329,666,389
131,10,647,309,678,358
131,11,1263,505,1280,614
131,14,297,124,318,184
131,19,619,310,671,379
131,21,822,337,889,440
131,23,1094,241,1156,310
131,24,1162,204,1198,283
131,25,466,369,513,466
131,27,777,337,791,349
131,28,1138,213,1160,286
131,29,293,251,330,332
131,30,779,166,814,228
132,2,1270,289,1280,367
132,3,452,240,487,319
132,4,555,299,600,377
132,5,1257,537,1280,610
132,6,292,251,326,332
132,7,625,323,669,390
132,10,634,307,677,370
132,11,1257,503,1280,609
132,14,287,124,311,186
132,19,621,309,673,384
132,21,817,339,883,441
132,23,1093,244,1152,308
132,24,1161,204,1197,285
132,25,469,368,503,466
132,27,782,339,794,351
132,28,1136,214,1161,282
132,29,682,310,727,394
132,30,774,166,811,230
132,31,1261,474,1280,608
132,32,1090,295,1101,306
133,2,1264,277,1280,362
133,3,445,240,482,319
133,4,549,299,598,377
133,5,1253,535,1280,603
133,6,290,249,321,332
133,7,625,323,669,390
133,10,634,307,677,370
133,11,1252,501,1280,605
133,14,277,122,305,186
133,19,618,306,676,390
133,21,821,342,880,442
133,23,1089,246,1145,308
133,24,1158,206,1201,286
133,25,465,367,500,465
133,27,782,339,794,351
133,28,1134,214,1159,286
133,29,677,308,717,395
133,30,769,166,810,230
133,31,1261,474,1280,608
133,32,1090,295,1101,306
134,2,1255,270,1280,356
134,3,438,239,480,317
134,4,551,298,595,378
134,5,1251,537,1280,600
134,6,282,247,315,332
134,7,282,248,315,332
134,10,680,306,710,393
134,11,1250,505,1280,602
134,14,267,122,302,185
134,19,617,304,672,390
134,21,833,342,883,441
134,23,1085,247,1136,310
134,24,1157,208,1203,286
134,25,463,366,503,464
134,27,782,339,794,351
134,28,1128,213,1159,293
134,29,617,325,666,389
134,30,768,166,807,232
134,31,1261,474,1280,608
134,32,1090,295,1101,306
135,2,1252,270,1279,356
135,3,433,240,479,317
135,4,547,298,590,377
135,5,1251,537,1280,600
135,6,272,246,308,330
135,7,677,330,704,394
135,10,679,305,704,347
135,11,1253,532,1280,601
135,14,260,122,295,186
135,19,615,301,674,384
135,21,837,342,880,441
135,23,1082,247,1127,309
135,24,1157,209,1201,287
135,25,458,366,506,465
135,28,1119,213,1160,295
135,29,617,325,666,389
135,30,768,168,797,231
135,31,1253,500,1280,601
136,2,1253,270,1280,355
136,3,430,241,472,319
136,4,543,295,587,378
136,5,1251,537,1280,600
136,6,264,245,303,329
136,7,674,332,697,394
136,10,673,303,698,359
136,11,1257,521,1280,606
136,14,254,123,286,184
136,19,610,302,672,383
136,21,828,340,882,441
136,23,1073,247,1120,309
136,24,1153,211,1195,288
136,25,455,367,505,467
136,27,789,314,801,328
136,28,1114,215,1166,295
136,29,673,307,698,392
136,30,768,169,791,231
136,31,1259,486,1280,605
137,2,1249,268,1280,355
137,3,431,241,463,319
137,4,541,292,583,374
137,6,256,244,298,331
137,7,668,333,691,394
137,10,664,302,691,364
137,11,1257,521,1280,606
137,14,249,125,277,185
137,19,612,302,668,385
137,21,822,338,882,438
137,23,1062,245,1110,309
137,24,1151,213,1188,287
137,25,452,369,499,467
137,27,790,311,803,323
137,28,1119,215,1158,292
137,29,673,307,698,392
137,30,764,169,789,231
137,31,1262,500,1280,615
138,2,1241,265,1279,355
138,3,432,243,461,318
138,4,539,290,582,367
138,6,249,245,291,330
138,7,658,333,688,394
138,10,627,301,676,383
138,11,1050,243,1099,308
138,14,245,125,271,184
138,19,618,301,667,385
138,21,817,337,881,433
138,23,1124,218,1156,295
138,24,1149,213,1179,287
138,25,448,370,486,466
138,27,790,308,804,322
138,28,1116,215,1159,299
138,29,623,300,671,364
138,30,754,167,787,230
138,31,1259,501,1280,609
139,2,1234,263,1278,354
139,3,423,243,457,318
139,4,535,289,576,365
139,6,245,246,282,331
139,7,658,333,688,394
139,10,651,311,687,396
139,11,1050,243,1099,308
139,14,238,125,260,184
139,19,618,301,667,385
139,21,825,336,878,435
139,23,1121,221,1149,294
139,24,1147,218,1179,286
139,25,444,369,479,467
139,27,790,308,804,322
139,28,1033,240,1087,308
139,29,629,303,663,386
139,30,746,167,782,232
139,31,1249,496,1280,606
140,2,1228,264,1278,351
140,3,413,243,451,319
140,4,537,288,571,366
140,6,241,248,272,331
140,7,640,338,684,396
140,10,439,366,475,466
140,11,1050,243,1099,308
140,14,228,124,251,187
140,19,616,314,653,385
140,21,818,337,875,435
140,23,1122,220,1151,296
140,24,1139,213,1177,288
140,25,445,412,475,466
140,27,790,308,804,322
140,28,1012,238,1075,309
140,29,616,300,664,385
140,30,739,167,779,235
140,31,1240,493,1280,605
141,2,1221,263,1279,352
141,3,404,242,449,318
141,4,533,287,564,366
141,6,236,249,265,331
141,7,237,250,265,331
141,10,629,300,679,395
141,11,999,237,1058,308
141,14,215,123,243,187
141,19,607,303,647,385
141,21,825,339,871,436
141,23,1113,218,1150,297
141,24,1133,214,1167,288
141,25,434,362,472,467
141,28,1112,239,1151,298
141,29,607,301,662,387
141,30,732,168,776,236
141,31,1235,492,1280,602
142,2,1215,264,1272,350
142,3,396,241,445,317
142,4,527,286,557,366
142,6,227,250,259,332
142,7,621,334,670,396
142,10,642,297,662,335
142,11,989,237,1036,308
142,14,204,124,236,187
142,19,426,359,470,463
142,21,830,338,874,436
142,23,1260,494,1280,595
142,24,1133,214,1167,288
142,25,434,362,472,467
142,28,1104,220,1153,299
142,29,602,309,653,383
142,30,727,169,766,234
142,31,1237,493,1280,598
143,2,1207,265,1262,348
143,3,390,241,442,317
143,4,518,283,553,365
143,6,213,250,253,333
143,7,625,316,662,393
143,10,639,297,661,343
143,11,978,237,1015,308
143,14,195,123,227,187
143,19,418,359,466,458
143,21,818,337,874,436
143,23,1126,230,1153,299
143,24,1133,214,1167,288
143,25,434,362,472,467
143,28,1098,218,1151,299
143,29,604,309,655,396
143,30,727,171,760,235
143,31,1243,495,1280,604
144,2,1202,266,1253,344
144,3,386,243,431,318
144,4,510,281,551,361
144,6,200,250,247,333
144,7,201,250,247,332
144,10,636,297,661,343
144,11,967,237,999,310
144,14,188,125,214,188
144,19,412,357,462,458
144,21,810,336,875,432
144,23,1252,496,1280,605
144,28,1094,222,1154,300
144,29,596,309,652,397
144,30,727,172,757,235
144,31,1243,495,1280,604
145,2,1199,267,1245,345
145,3,387,245,423,320
145,4,507,280,545,357
145,6,190,249,241,333
145,7,506,280,545,357
145,10,633,298,659,339
145,11,955,238,988,310
145,14,183,126,206,187
145,19,402,357,455,463
145,21,805,336,874,431
145,23,1245,493,1280,605
145,25,396,244,424,318
145,27,789,312,801,324
145,28,1095,223,1151,304
145,29,589,310,644,398
145,30,720,172,751,235
145,31,1243,495,1280,604
146,2,1190,265,1239,347
146,3,387,245,423,320
146,4,506,280,540,357
146,6,182,249,235,332
146,7,506,280,545,357
146,10,628,298,659,359
146,11,939,237,977,311
146,14,176,129,198,187
146,19,399,358,451,463
146,21,805,336,875,432
146,23,1096,221,1125,277
146,24,1095,221,1115,271
146,25,392,244,421,316
146,27,789,313,800,324
146,28,1098,223,1140,304
146,29,584,312,638,399
146,30,711,172,746,234
146,31,1237,491,1280,605
147,2,1182,264,1235,346
147,3,387,245,423,320
147,4,502,279,535,356
147,6,176,249,228,333
147,7,506,280,545,357
147,10,620,295,660,365
147,11,923,236,966,311
147,14,166,130,192,189
147,19,392,359,445,466
147,21,810,337,871,438
147,23,1105,224,1134,304
147,24,1091,221,1116,304
147,25,383,243,419,320
147,27,788,309,801,322
147,28,828,337,871,437
147,29,582,312,628,399
147,30,705,172,743,237
147,31,1234,492,1280,602
148,2,1180,265,1232,346
148,4,497,276,531,358
148,6,173,251,218,333
148,10,619,292,662,370
148,11,911,236,955,311
148,14,155,131,187,190
148,19,387,361,439,467
148,21,818,338,875,437
148,23,1102,224,1134,305
148,24,1086,221,1109,295
148,25,375,242,415,320
148,27,788,309,801,322
148,28,828,337,871,437
148,29,583,312,622,397
148,30,701,172,744,239
148,31,1236,494,1280,597
149,2,1186,267,1231,337
149,4,494,272,527,352
149,6,174,252,214,334
149,10,617,293,669,374
149,11,901,236,942,310
149,14,145,132,183,190
149,19,383,364,434,468
149,21,834,340,874,437
149,23,1098,223,1133,306
149,24,1081,220,1110,296
149,25,370,242,413,319
149,27,788,309,801,322
149,28,1181,266,1225,346
149,29,583,310,617,398
149,30,697,173,740,239
149,31,1243,500,1280,594
150,2,1181,267,1229,346
150,4,489,272,523,348
150,6,178,254,212,336
150,10,628,292,669,376
150,11,888,237,926,309
150,14,137,132,179,191
150,19,373,369,430,470
150,21,826,340,880,438
150,23,1096,224,1135,306
150,24,1074,219,1106,296
150,25,363,243,414,319
150,27,788,302,800,312
150,28,1181,266,1225,346
150,29,576,310,613,401
150,30,697,175,733,241
150,31,1256,491,1280,605
151,2,1178,266,1227,346
151,4,487,270,520,345
151,6,171,254,207,337
151,10,634,293,665,379
151,11,874,237,908,309
151,14,132,133,171,191
151,19,363,371,424,470
151,21,821,338,884,438
151,23,1095,226,1136,306
151,24,1063,218,1108,297
151,25,359,244,415,319
151,27,788,301,800,311
151,28,1181,266,1225,346
151,29,571,310,607,401
151,30,701,176,729,243
151,31,1263,500,1280,599
152,2,1176,265,1226,347
152,4,485,269,517,345
152,6,162,253,206,337
152,10,622,293,667,379
152,11,859,237,893,311
152,14,128,135,167,192
152,19,353,371,416,471
152,21,820,337,886,432
152,23,1096,228,1135,309
152,24,1056,217,1106,297
152,25,357,245,408,320
152,27,788,301,800,311
152,29,567,310,604,401
152,30,703,177,728,242
152,31,1255,522,1280,599
153,2,1174,265,1226,345
153,4,484,269,514,347
153,6,154,253,202,337
153,10,632,292,668,381
153,11,847,238,884,310
153,14,126,135,165,193
153,19,348,371,406,471
153,21,824,337,888,433
153,23,1097,230,1131,313
153,24,1053,217,1108,299
153,25,361,246,401,321
153,27,789,301,800,311
153,29,565,311,601,401
153,30,695,177,728,243
153,31,1248,522,1280,600
154,2,1175,266,1228,346
154,3,148,251,198,337
154,4,483,267,510,347
154,6,148,251,198,337
154,10,626,291,673,381
154,11,834,239,879,313
154,14,125,135,158,194
154,19,343,371,403,471
154,21,828,337,888,435
154,23,1099,231,1126,312
154,24,1052,217,1100,299
154,25,364,246,402,322
154,27,789,302,801,313
154,29,561,313,597,400
154,30,690,177,727,242
154,31,1251,521,1280,595
155,2,1176,268,1231,347
155,3,148,251,198,337
155,4,479,264,507,348
155,6,145,251,195,335
155,10,621,291,676,379
155,11,822,240,874,313
155,14,117,135,153,194
155,19,340,371,401,471
155,21,839,338,889,435
155,23,1098,231,1127,313
155,24,1052,215,1093,299
155,25,367,244,401,321
155,27,789,302,801,313
155,29,561,315,593,401
155,30,684,177,727,243
155,31,1257,522,1280,585
156,2,1176,269,1231,346
156,3,148,251,198,337
156,4,471,261,505,347
156,6,145,252,190,336
156,10,618,289,683,373
156,11,804,239,864,313
156,14,109,135,148,195
156,19,340,373,400,471
156,21,854,338,892,437
156,23,1093,231,1128,314
156,24,1051,213,1090,298
156,25,360,243,398,321
156,27,789,302,801,313
156,29,554,315,590,401
156,30,681,177,730,245
156,31,1257,522,1280,585
157,2,1177,270,1230,346
157,4,464,260,503,340
157,6,148,254,185,336
157,10,621,291,689,374
157,11,803,237,849,313
157,14,102,135,144,196
157,19,341,373,395,472
157,21,847,337,901,436
157,23,1086,230,1129,314
157,24,1046,212,1085,299
157,25,356,242,395,320
157,27,788,302,799,313
157,29,545,315,588,400
157,30,680,178,727,247
157,31,1257,522,1280,585
158,2,1174,269,1230,346
158,4,456,258,500,335
158,6,152,255,183,338
158,10,648,289,686,374
158,11,784,236,833,313
158,14,95,136,139,197
158,19,342,371,390,473
158,21,842,336,908,434
158,23,1080,230,1132,314
158,24,1039,212,1079,297
158,25,349,242,394,319
158,27,788,302,799,313
158,29,537,314,586,399
158,30,681,180,720,246
159,2,1162,269,1226,347
159,3,654,290,686,364
159,4,453,258,497,333
159,6,144,255,181,338
159,10,657,296,688,376
159,11,776,233,818,311
159,14,91,138,132,197
159,19,335,370,386,474
159,21,839,336,911,430
159,23,1078,230,1132,315
159,24,1035,212,1074,297
159,25,342,242,393,319
159,27,788,302,799,313
159,29,530,314,583,399
159,30,692,181,719,246
160,2,1157,268,1222,349
160,3,133,253,178,338
160,4,452,258,495,335
160,6,132,253,179,337
160,10,650,289,687,376
160,11,765,233,805,308
160,14,88,139,124,197
160,19,326,369,384,473
160,21,841,334,915,425
160,23,1077,231,1128,316
160,24,1030,212,1069,296
160,25,339,243,391,319
160,27,527,314,578,398
160,29,861,334,918,425
160,30,688,180,719,245
160,31,898,378,921,429
161,2,1153,268,1216,349
161,3,133,253,178,338
161,4,453,258,493,335
161,6,125,252,178,337
161,10,644,287,689,377
161,11,753,233,793,310
161,14,87,139,117,197
161,19,320,369,378,473
161,21,855,335,919,435
161,23,1077,231,1120,317
161,24,1025,213,1066,298
161,25,338,245,385,320
161,27,526,314,576,397
161,29,874,334,919,433
161,30,681,179,715,244
161,31,898,378,921,429
162,2,1154,269,1211,348
162,3,133,253,178,338
162,4,450,256,489,335
162,6,119,251,178,334
162,10,640,283,692,376
162,11,742,234,783,312
162,14,86,139,112,195
162,19,315,370,372,468
162,21,855,335,919,435
162,23,1081,231,1117,316
162,24,1019,214,1065,297
162,25,340,246,380,321
162,27,526,314,572,397
162,29,855,337,914,433
162,30,675,178,711,245
162,31,898,378,921,429
163,2,1159,269,1209,348
163,4,443,253,483,334
163,6,113,251,170,334
163,10,637,282,691,368
163,11,730,237,776,312
163,14,76,137,106,197
163,19,312,372,366,469
163,21,855,335,919,435
163,23,1082,230,1114,316
163,24,1014,216,1065,297
163,25,343,246,379,320
163,27,529,312,569,397
163,29,866,336,921,432
163,30,668,177,709,243
164,2,1165,268,1206,348
164,4,437,251,476,329
164,6,113,251,162,334
164,10,635,281,699,366
164,11,718,240,766,313
164,14,64,138,101,199
164,19,311,373,359,469
164,23,1075,229,1111,316
164,24,1009,218,1064,297
164,25,338,245,375,321
164,27,521,309,564,398
164,29,873,335,919,433
164,30,664,176,711,244
165,2,1163,268,1203,349
165,4,432,249,471,325
165,6,115,252,159,334
165,10,638,280,700,368
165,11,706,242,755,313
165,14,56,137,97,198
165,19,314,375,353,469
165,23,1066,228,1108,315
165,24,1003,218,1059,297
165,25,330,244,372,322
165,27,515,307,560,395
165,29,867,332,923,433
165,30,665,177,706,245
166,2,1156,269,1200,351
166,4,428,248,466,322
166,6,118,252,154,334
166,10,661,281,696,368
166,11,697,242,746,313
166,14,47,137,91,199
166,19,302,374,350,469
166,23,1060,228,1106,315
166,24,992,218,1052,298
166,25,323,243,368,319
166,27,507,304,556,393
166,29,864,329,927,427
166,30,669,178,697,245
167,2,1151,270,1197,351
167,3,502,303,551,391
167,4,427,248,463,323
167,6,111,250,152,334
167,10,651,280,694,368
167,11,690,242,728,310
167,14,43,138,85,199
167,19,293,372,348,468
167,23,1057,228,1103,315
167,24,982,218,1042,298
167,25,315,243,367,320
167,27,725,302,736,313
167,29,861,328,933,424
167,30,665,179,692,246
168,2,1149,272,1195,353
168,3,499,304,547,390
168,4,424,248,458,322
168,6,100,248,146,333
168,10,661,280,692,369
168,11,683,242,716,305
168,14,39,139,79,198
168,19,284,371,346,469
168,23,1056,230,1095,315
168,24,974,217,1032,297
168,25,310,243,366,321
168,27,714,302,728,313
168,29,868,327,938,426
168,30,663,179,689,245
169,2,1152,272,1193,353
169,3,499,304,541,391
169,4,420,245,451,323
169,6,92,247,142,333
169,10,653,278,695,368
169,11,672,242,706,298
169,14,41,139,73,198
169,19,279,371,341,468
169,23,1057,230,1090,314
169,24,971,216,1026,297
169,25,309,244,360,321
169,27,707,302,720,314
169,29,893,327,934,430
169,30,655,178,689,244
170,2,1154,273,1191,352
170,3,647,275,704,365
170,4,410,243,447,323
170,6,86,245,140,330
170,10,502,305,537,383
170,11,656,241,696,310
170,14,31,138,68,199
170,19,274,371,341,469
170,21,880,328,931,429
170,23,1058,230,1087,314
170,24,970,215,1020,297
170,25,309,245,350,321
170,27,507,344,533,391
170,29,894,329,929,430
170,30,647,176,686,244
170,33,505,316,534,391
171,2,1153,273,1191,352
171,3,641,273,702,359
171,4,402,240,440,321
171,6,84,245,135,329
171,10,502,305,537,383
171,11,650,241,686,309
171,14,21,138,60,200
171,19,272,373,337,469
171,21,880,328,931,429
171,23,1049,229,1085,313
171,24,970,212,1015,297
171,25,312,244,349,322
171,27,507,344,533,391
171,29,895,330,929,429
171,30,641,176,685,242
171,33,501,305,534,392
172,2,1145,272,1191,353
172,3,640,270,709,357
172,4,394,239,437,318
172,6,87,246,127,330
172,10,489,307,530,391
172,11,639,242,681,311
172,14,11,138,53,201
172,19,273,373,335,470
172,21,892,329,939,430
172,23,1041,228,1083,314
172,24,971,212,1010,296
172,25,311,244,346,322
172,27,507,344,533,391
172,29,895,330,929,429
172,30,637,176,682,246
172,33,15,65,40,115
173,2,1136,271,1190,352
173,3,662,271,709,356
173,4,388,237,435,314
173,6,94,246,122,331
173,10,481,304,526,390
173,11,628,242,672,310
173,14,5,138,47,202
173,19,277,374,328,471
173,21,884,327,945,426
173,23,1035,227,1080,315
173,24,969,209,1004,296
173,25,303,242,345,322
173,29,895,330,929,429
173,30,636,178,677,245
173,33,0,57,30,116
174,2,1128,270,1190,352
174,3,665,271,706,360
174,4,384,237,431,311
174,6,90,246,121,331
174,10,473,301,524,389
174,11,616,241,666,310
174,14,0,140,39,202
174,19,282,373,326,471
174,21,880,325,948,424
174,23,1033,227,1077,314
174,24,964,209,999,295
174,25,295,242,341,320
174,30,637,178,675,243
174,33,0,55,16,113
175,2,1127,269,1187,352
175,3,668,271,701,360
175,4,383,238,427,311
175,6,79,245,119,331
175,10,467,300,525,385
175,11,606,240,653,311
175,14,1,140,29,202
175,19,272,370,323,471
175,21,879,324,957,421
175,23,1032,228,1072,314
175,24,960,209,993,295
175,25,288,240,338,318
175,30,641,178,673,242
175,33,0,55,16,113
176,2,1129,269,1185,352
176,3,663,270,698,362
176,4,382,238,426,312
176,6,68,243,116,330
176,10,464,301,520,384
176,11,593,239,650,309
176,14,0,140,23,203
176,19,266,369,319,472
176,21,912,324,957,425
176,23,1033,229,1071,313
176,24,954,210,987,295
176,25,282,242,339,319
176,30,636,177,669,241
176,33,0,55,16,113
177,2,1135,267,1184,351
177,3,662,268,699,362
177,4,384,235,414,311
177,6,60,241,118,327
177,10,462,302,514,385
177,11,588,237,634,310
177,14,0,139,16,196
177,19,259,368,318,468
177,21,889,326,951,426
177,23,1030,229,1066,314
177,24,949,212,981,295
177,25,282,242,336,320
177,30,627,176,663,240
178,2,1140,265,1182,353
178,3,659,266,704,361
178,4,379,232,408,313
178,6,56,240,116,323
178,10,467,301,512,385
178,11,587,237,623,310
178,14,0,138,11,191
178,19,254,367,318,467
178,21,899,326,958,427
178,23,1021,228,1063,313
178,24,941,215,978,296
178,25,56,240,116,323
178,27,281,243,327,321
178,30,619,174,662,243
179,2,1133,264,1180,353
179,3,652,264,703,353
179,4,373,230,404,313
179,6,53,240,109,324
179,10,471,300,509,386
179,11,579,283,589,295
179,14,0,138,11,191
179,19,253,369,316,468
179,21,912,325,961,425
179,23,1013,227,1057,312
179,24,931,216,978,295
179,25,279,243,323,321
179,27,616,304,630,317
179,29,586,237,615,310
179,30,613,175,663,242
180,2,1127,264,1172,351
180,3,1133,264,1179,324
180,4,366,229,402,307
180,6,55,241,100,325
180,10,465,297,505,387
180,11,582,240,609,308
180,14,283,242,323,320
180,19,258,370,310,469
180,21,907,323,960,426
180,23,1009,227,1053,312
180,24,920,218,975,294
180,25,651,263,707,351
180,27,280,286,311,321
180,29,1138,265,1180,309
180,30,611,175,661,243
180,33,281,250,316,321
181,2,1123,265,1173,351
181,3,649,263,708,350
181,4,362,227,400,303
181,6,59,241,98,325
181,10,458,294,502,386
181,11,565,241,610,313
181,14,280,241,318,322
181,19,259,370,307,470
181,21,903,321,962,424
181,23,1006,228,1048,311
181,24,910,217,969,295
181,25,60,241,98,325
181,27,280,286,311,321
181,29,1138,265,1180,309
181,30,611,177,655,245
181,33,281,250,316,321
182,2,1124,265,1173,351
182,3,655,264,706,352
182,4,359,226,394,299
182,6,61,240,95,325
182,10,451,293,498,382
182,11,557,243,609,312
182,14,272,239,314,320
182,19,266,371,305,469
182,21,900,319,965,416
182,23,1007,229,1043,311
182,24,902,219,961,294
182,25,60,241,98,325
182,27,618,304,636,316
182,29,1138,265,1180,309
182,30,613,177,647,246
182,33,281,250,316,321
183,2,932,229,956,293
183,3,667,264,701,353
183,4,356,226,390,301
183,6,50,239,92,325
183,10,446,291,495,379
183,11,551,244,603,313
183,14,264,239,310,319
183,19,255,369,304,470
183,21,903,319,970,418
183,23,1008,231,1038,311
183,24,900,222,951,292
183,25,50,239,93,326
183,27,917,225,956,293
183,29,1127,266,1170,351
183,30,615,178,644,245
184,2,1130,268,1165,352
184,3,665,265,697,354
184,4,356,227,385,303
184,6,40,238,88,325
184,10,443,291,490,376
184,11,543,244,599,314
184,14,256,240,307,320
184,19,246,368,300,470
184,21,907,319,966,421
184,23,997,230,1034,311
184,24,898,220,953,293
184,25,50,239,93,326
184,27,917,225,956,293
184,29,1127,266,1170,351
184,30,611,177,642,245
185,2,1117,268,1161,351
185,3,659,263,703,355
185,4,351,227,378,303
185,6,31,237,84,318
185,10,438,292,483,379
185,11,534,244,586,315
185,14,250,241,306,321
185,19,237,368,298,469
185,21,916,320,961,421
185,23,984,230,1030,311
185,24,899,220,948,293
185,25,50,239,93,326
185,27,917,225,956,293
185,29,1127,266,1170,351
185,30,600,175,637,243
186,2,1103,268,1156,353
186,3,648,261,696,353
186,4,339,225,371,303
186,6,24,236,79,318
186,10,436,294,474,379
186,11,522,244,564,316
186,14,254,243,299,322
186,19,229,368,295,469
186,21,972,230,1023,311
186,23,924,319,959,421
186,24,895,221,942,295
186,27,708,311,725,323
186,30,590,175,631,244
